,end,cholera,paratyphoid ,typhoid ,acute viral hepatitis a,acute viral hepatitis e,poliomyelitis,plague,yellow fever,dengue fever,dengue haemorrhagic fever,malaria,chikungunya fever,hfmd,diphtheria,measles,mumps  ,rubella,sars,nipah virus infection,acute viral hepatitis b,encephalitis,legionellosis,campylobacteriosis,acute viral hepatitis c,melioidosis,meningococcal infection,pertussis,pneumococcal disease (invasive),haemophilus influenzae type b,salmonellosis(non-enteric fevers),avian influenza,acute upper respiratory tract infections,acute conjunctivitis,acute diarrhoea,chickenpox,zika virus infection,leptospirosis,ebola virus disease,japanese encephalitis,tetanus,botulism,murine typhus,monkeypox,middle east respiratory syndrome
0,2012-01-07,0.0,1.0,6.0,1.0,3.0,0.0,0.0,0.0,74.0,0.0,1.0,0.0,326.0,0.0,2.0,11.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,3.0,0.0,26.0,0.0,2932.0,120.0,491.0,18.0,,,,,,,,,
1,2012-01-14,0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,64.0,2.0,2.0,1.0,346.0,0.0,1.0,10.0,2.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,3.0,0.0,24.0,0.0,3189.0,114.0,575.0,19.0,,,,,,,,,
2,2012-01-21,0.0,1.0,5.0,3.0,0.0,0.0,0.0,0.0,60.0,1.0,2.0,1.0,463.0,0.0,2.0,15.0,4.0,0.0,0.0,0.0,3.0,0.0,9.0,0.0,1.0,0.0,5.0,3.0,0.0,21.0,0.0,3185.0,106.0,539.0,16.0,,,,,,,,,
3,2012-01-28,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,50.0,2.0,3.0,0.0,372.0,0.0,0.0,8.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,0.0,1.0,0.0,0.0,2.0,0.0,12.0,0.0,4001.0,118.0,615.0,24.0,,,,,,,,,
4,2012-02-04,0.0,3.0,5.0,2.0,0.0,0.0,0.0,0.0,84.0,1.0,1.0,0.0,444.0,0.0,2.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,5.0,0.0,37.0,0.0,3356.0,110.0,559.0,18.0,,,,,,,,,
5,2012-02-11,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,87.0,0.0,2.0,0.0,683.0,0.0,4.0,12.0,2.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,1.0,0.0,0.0,4.0,0.0,40.0,0.0,3358.0,111.0,557.0,20.0,,,,,,,,,
6,2012-02-18,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,65.0,0.0,1.0,0.0,810.0,0.0,1.0,12.0,4.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,3.0,0.0,29.0,0.0,3033.0,105.0,529.0,19.0,,,,,,,,,
7,2012-02-25,0.0,4.0,3.0,0.0,3.0,0.0,0.0,0.0,50.0,1.0,0.0,1.0,989.0,0.0,2.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,3.0,0.0,12.0,0.0,2953.0,102.0,513.0,21.0,,,,,,,,,
8,2012-03-03,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,1.0,1115.0,0.0,1.0,10.0,2.0,0.0,0.0,2.0,0.0,1.0,6.0,0.0,1.0,0.0,3.0,2.0,0.0,27.0,0.0,2855.0,105.0,505.0,17.0,,,,,,,,,
9,2012-03-10,0.0,2.0,1.0,2.0,3.0,0.0,0.0,0.0,45.0,1.0,4.0,2.0,1139.0,0.0,0.0,16.0,0.0,0.0,0.0,3.0,1.0,1.0,12.0,1.0,0.0,0.0,0.0,9.0,0.0,28.0,0.0,2868.0,95.0,488.0,19.0,,,,,,,,,
10,2012-03-17,0.0,2.0,1.0,1.0,2.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,1011.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,1.0,1.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,36.0,0.0,2615.0,103.0,432.0,15.0,,,,,,,,,
11,2012-03-24,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,72.0,1.0,2.0,0.0,1018.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,2.0,1.0,5.0,0.0,0.0,0.0,3.0,3.0,0.0,26.0,0.0,2803.0,112.0,507.0,21.0,,,,,,,,,
12,2012-03-31,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,48.0,0.0,4.0,0.0,1017.0,0.0,0.0,15.0,2.0,0.0,0.0,2.0,0.0,2.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0.0,2711.0,106.0,477.0,17.0,,,,,,,,,
13,2012-04-07,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,52.0,0.0,2.0,0.0,952.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,27.0,0.0,2935.0,110.0,486.0,20.0,,,,,,,,,
14,2012-04-14,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,81.0,1.0,2.0,1.0,1167.0,0.0,0.0,13.0,2.0,0.0,0.0,0.0,0.0,2.0,12.0,0.0,1.0,0.0,0.0,1.0,0.0,25.0,0.0,3098.0,98.0,487.0,18.0,,,,,,,,,
15,2012-04-21,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,77.0,0.0,4.0,1.0,1387.0,0.0,0.0,15.0,2.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,2.0,0.0,36.0,0.0,3056.0,114.0,502.0,19.0,,,,,,,,,
16,2012-04-28,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,64.0,0.0,2.0,0.0,1581.0,0.0,1.0,13.0,3.0,0.0,0.0,0.0,1.0,0.0,14.0,0.0,1.0,0.0,0.0,7.0,0.0,27.0,0.0,3022.0,108.0,478.0,21.0,,,,,,,,,
17,2012-05-05,0.0,1.0,3.0,0.0,3.0,0.0,0.0,0.0,86.0,2.0,2.0,0.0,1462.0,0.0,1.0,13.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,3.0,0.0,21.0,0.0,3090.0,106.0,537.0,26.0,,,,,,,,,
18,2012-05-12,0.0,0.0,2.0,1.0,5.0,0.0,0.0,0.0,96.0,1.0,1.0,1.0,1607.0,0.0,1.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,0.0,34.0,0.0,3100.0,101.0,488.0,21.0,,,,,,,,,
19,2012-05-19,0.0,3.0,2.0,2.0,4.0,0.0,0.0,0.0,80.0,0.0,2.0,0.0,1682.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,2.0,0.0,1.0,2.0,0.0,28.0,0.0,3167.0,117.0,481.0,26.0,,,,,,,,,
20,2012-05-26,1.0,0.0,3.0,2.0,2.0,0.0,0.0,0.0,80.0,0.0,1.0,0.0,1458.0,0.0,0.0,10.0,1.0,0.0,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,3.0,0.0,32.0,0.0,2982.0,95.0,454.0,21.0,,,,,,,,,
21,2012-06-02,0.0,1.0,1.0,3.0,2.0,0.0,0.0,0.0,81.0,0.0,2.0,0.0,1105.0,0.0,1.0,5.0,1.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,1.0,0.0,1.0,3.0,0.0,30.0,0.0,2719.0,91.0,428.0,19.0,,,,,,,,,
22,2012-06-09,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,99.0,1.0,3.0,0.0,981.0,0.0,0.0,9.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,2.0,0.0,37.0,0.0,2550.0,93.0,404.0,15.0,,,,,,,,,
23,2012-06-16,0.0,0.0,2.0,2.0,3.0,0.0,0.0,0.0,87.0,1.0,3.0,0.0,906.0,0.0,1.0,11.0,1.0,0.0,0.0,0.0,0.0,2.0,5.0,0.0,1.0,0.0,0.0,6.0,0.0,27.0,0.0,2495.0,91.0,416.0,14.0,,,,,,,,,
24,2012-06-23,0.0,4.0,2.0,2.0,0.0,0.0,0.0,0.0,128.0,1.0,5.0,0.0,794.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,4.0,0.0,32.0,0.0,2381.0,84.0,399.0,20.0,,,,,,,,,
25,2012-06-30,0.0,3.0,1.0,0.0,2.0,0.0,0.0,0.0,151.0,0.0,7.0,0.0,728.0,0.0,0.0,11.0,2.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,2471.0,101.0,468.0,20.0,,,,,,,,,
26,2012-07-07,0.0,3.0,3.0,3.0,4.0,0.0,0.0,0.0,140.0,0.0,4.0,0.0,686.0,0.0,1.0,8.0,1.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,6.0,0.0,27.0,0.0,2597.0,95.0,498.0,21.0,,,,,,,,,
27,2012-07-14,1.0,1.0,0.0,2.0,5.0,0.0,0.0,0.0,131.0,1.0,6.0,0.0,681.0,0.0,0.0,12.0,5.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,2.0,1.0,17.0,0.0,2949.0,103.0,547.0,16.0,,,,,,,,,
28,2012-07-21,0.0,1.0,2.0,4.0,4.0,0.0,0.0,0.0,124.0,1.0,9.0,0.0,754.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,3.0,0.0,25.0,0.0,3168.0,98.0,545.0,15.0,,,,,,,,,
29,2012-07-28,0.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,110.0,0.0,2.0,0.0,868.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,4.0,0.0,28.0,0.0,3214.0,97.0,565.0,18.0,,,,,,,,,
30,2012-08-04,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,94.0,0.0,5.0,0.0,748.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,0.0,39.0,0.0,2980.0,101.0,576.0,16.0,,,,,,,,,
31,2012-08-11,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,127.0,0.0,4.0,0.0,628.0,0.0,1.0,11.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,28.0,0.0,2857.0,108.0,539.0,16.0,,,,,,,,,
32,2012-08-18,0.0,1.0,3.0,4.0,5.0,0.0,0.0,0.0,115.0,0.0,4.0,0.0,573.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,10.0,0.0,2.0,0.0,0.0,4.0,0.0,33.0,0.0,2650.0,95.0,539.0,13.0,,,,,,,,,
33,2012-08-25,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,92.0,0.0,4.0,0.0,497.0,0.0,1.0,15.0,0.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,2.0,0.0,1.0,3.0,0.0,25.0,0.0,2669.0,109.0,604.0,19.0,,,,,,,,,
34,2012-09-01,0.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,102.0,0.0,1.0,0.0,501.0,0.0,1.0,13.0,3.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,5.0,0.0,42.0,0.0,2533.0,94.0,512.0,11.0,,,,,,,,,
35,2012-09-08,0.0,1.0,0.0,3.0,1.0,0.0,0.0,0.0,75.0,1.0,1.0,0.0,540.0,0.0,0.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,2.0,0.0,0.0,0.0,0.0,28.0,0.0,2343.0,91.0,400.0,14.0,,,,,,,,,
36,2012-09-15,0.0,0.0,2.0,3.0,7.0,0.0,0.0,0.0,73.0,1.0,1.0,0.0,567.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,3.0,0.0,38.0,0.0,2619.0,103.0,497.0,13.0,,,,,,,,,
37,2012-09-22,0.0,0.0,1.0,5.0,2.0,0.0,0.0,0.0,72.0,0.0,5.0,0.0,582.0,0.0,1.0,9.0,0.0,0.0,0.0,4.0,2.0,2.0,15.0,0.0,1.0,0.0,0.0,4.0,0.0,37.0,0.0,2579.0,92.0,500.0,13.0,,,,,,,,,
38,2012-09-29,0.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,99.0,1.0,4.0,0.0,482.0,0.0,2.0,7.0,1.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,1.0,0.0,0.0,3.0,0.0,35.0,0.0,2517.0,92.0,498.0,15.0,,,,,,,,,
39,2012-10-06,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,103.0,1.0,3.0,1.0,437.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,2.0,0.0,14.0,1.0,2.0,0.0,0.0,4.0,0.0,31.0,0.0,2575.0,88.0,520.0,13.0,,,,,,,,,
40,2012-10-13,0.0,0.0,1.0,4.0,2.0,0.0,0.0,0.0,122.0,1.0,3.0,1.0,376.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,1.0,0.0,12.0,0.0,0.0,0.0,0.0,2.0,0.0,23.0,0.0,2638.0,87.0,494.0,14.0,,,,,,,,,
41,2012-10-20,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,105.0,0.0,5.0,2.0,341.0,0.0,0.0,5.0,1.0,0.0,0.0,3.0,0.0,0.0,10.0,0.0,1.0,0.0,0.0,2.0,0.0,24.0,0.0,2695.0,88.0,507.0,13.0,,,,,,,,,
42,2012-10-27,0.0,0.0,1.0,3.0,1.0,0.0,0.0,0.0,84.0,0.0,5.0,1.0,325.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,1.0,0.0,12.0,0.0,2.0,0.0,0.0,2.0,0.0,26.0,0.0,2768.0,90.0,522.0,13.0,,,,,,,,,
43,2012-11-03,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,104.0,0.0,1.0,1.0,265.0,0.0,2.0,11.0,2.0,0.0,0.0,1.0,1.0,0.0,13.0,0.0,0.0,0.0,0.0,7.0,0.0,27.0,0.0,2605.0,100.0,486.0,15.0,,,,,,,,,
44,2012-11-10,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,99.0,1.0,1.0,0.0,237.0,0.0,3.0,11.0,2.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,3.0,0.0,33.0,0.0,2578.0,89.0,477.0,11.0,,,,,,,,,
45,2012-11-17,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,87.0,1.0,1.0,1.0,238.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,32.0,0.0,2581.0,91.0,538.0,14.0,,,,,,,,,
46,2012-11-24,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,99.0,1.0,1.0,0.0,283.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,5.0,8.0,0.0,2.0,0.0,0.0,3.0,0.0,24.0,0.0,2504.0,99.0,499.0,11.0,,,,,,,,,
47,2012-12-01,0.0,0.0,2.0,5.0,5.0,0.0,0.0,0.0,80.0,0.0,3.0,0.0,219.0,0.0,0.0,13.0,1.0,0.0,0.0,5.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,6.0,0.0,35.0,0.0,2542.0,93.0,484.0,9.0,,,,,,,,,
48,2012-12-08,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,3.0,3.0,217.0,0.0,0.0,7.0,2.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,2.0,0.0,35.0,0.0,2681.0,99.0,481.0,10.0,,,,,,,,,
49,2012-12-15,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,104.0,1.0,2.0,0.0,198.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,0.0,1.0,0.0,0.0,3.0,0.0,23.0,0.0,2604.0,94.0,469.0,10.0,,,,,,,,,
50,2012-12-22,0.0,0.0,3.0,1.0,3.0,0.0,0.0,0.0,92.0,2.0,0.0,3.0,185.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,9.0,0.0,0.0,0.0,0.0,3.0,0.0,34.0,0.0,2497.0,103.0,419.0,12.0,,,,,,,,,
51,2012-12-29,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,111.0,1.0,5.0,0.0,154.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,26.0,0.0,2812.0,113.0,473.0,14.0,,,,,,,,,
52,2013-01-05,0.0,0.0,1.0,4.0,3.0,0.0,0.0,0.0,132.0,2.0,1.0,0.0,148.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,0.0,4.0,0.0,1.0,7.0,0.0,26.0,0.0,3022.0,130.0,541.0,19.0,,,,,,,,,
53,2013-01-12,0.0,1.0,3.0,1.0,3.0,0.0,0.0,0.0,204.0,1.0,1.0,1.0,191.0,0.0,1.0,13.0,1.0,0.0,0.0,0.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,2.0,0.0,26.0,0.0,3120.0,110.0,596.0,12.0,,,,,,,,,
54,2013-01-19,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,219.0,0.0,1.0,1.0,171.0,0.0,0.0,14.0,1.0,0.0,0.0,1.0,1.0,0.0,5.0,0.0,2.0,0.0,1.0,4.0,0.0,26.0,0.0,3133.0,114.0,569.0,17.0,,,,,,,,,
55,2013-01-26,0.0,3.0,4.0,0.0,1.0,0.0,0.0,0.0,264.0,3.0,0.0,1.0,172.0,0.0,0.0,13.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,0.0,1.0,0.0,2.0,1.0,0.0,32.0,0.0,3190.0,102.0,543.0,14.0,,,,,,,,,
56,2013-02-02,0.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,292.0,1.0,0.0,0.0,185.0,0.0,0.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,30.0,0.0,3036.0,102.0,502.0,17.0,,,,,,,,,
57,2013-02-09,0.0,0.0,2.0,6.0,1.0,0.0,0.0,0.0,322.0,0.0,2.0,2.0,164.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,9.0,0.0,1.0,1.0,0.0,2.0,0.0,28.0,0.0,2599.0,94.0,475.0,18.0,,,,,,,,,
58,2013-02-16,0.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,246.0,1.0,0.0,0.0,181.0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,3.0,0.0,20.0,0.0,3033.0,105.0,573.0,21.0,,,,,,,,,
59,2013-02-23,0.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,294.0,2.0,1.0,0.0,265.0,0.0,0.0,8.0,1.0,0.0,0.0,1.0,2.0,0.0,13.0,0.0,1.0,0.0,0.0,4.0,0.0,26.0,0.0,2942.0,115.0,510.0,15.0,,,,,,,,,
60,2013-03-02,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,247.0,2.0,0.0,2.0,388.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,1.0,1.0,8.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,2753.0,110.0,469.0,16.0,,,,,,,,,
61,2013-03-09,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,272.0,1.0,1.0,14.0,478.0,0.0,0.0,10.0,2.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,1.0,28.0,0.0,2713.0,107.0,475.0,14.0,,,,,,,,,
62,2013-03-16,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,307.0,1.0,2.0,1.0,465.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2500.0,101.0,465.0,17.0,,,,,,,,,
63,2013-03-23,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,305.0,2.0,1.0,3.0,351.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,2148.0,93.0,365.0,13.0,,,,,,,,,
64,2013-03-30,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,314.0,2.0,1.0,3.0,350.0,0.0,0.0,9.0,1.0,0.0,0.0,4.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,8.0,0.0,22.0,0.0,2343.0,118.0,456.0,18.0,,,,,,,,,
65,2013-04-06,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,402.0,4.0,3.0,6.0,438.0,0.0,1.0,11.0,1.0,0.0,0.0,1.0,1.0,0.0,8.0,0.0,3.0,0.0,0.0,2.0,0.0,39.0,0.0,2395.0,106.0,454.0,15.0,,,,,,,,,
66,2013-04-13,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,491.0,1.0,4.0,14.0,461.0,0.0,0.0,14.0,2.0,0.0,0.0,1.0,0.0,1.0,18.0,0.0,0.0,0.0,0.0,1.0,0.0,32.0,0.0,2500.0,103.0,461.0,14.0,,,,,,,,,
67,2013-04-20,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,505.0,4.0,4.0,35.0,504.0,0.0,1.0,17.0,2.0,0.0,0.0,1.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,30.0,0.0,2688.0,95.0,459.0,16.0,,,,,,,,,
68,2013-04-27,0.0,1.0,1.0,4.0,2.0,0.0,0.0,0.0,536.0,2.0,2.0,24.0,572.0,0.0,0.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,6.0,0.0,51.0,0.0,2699.0,95.0,444.0,13.0,,,,,,,,,
69,2013-05-04,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,547.0,0.0,4.0,19.0,595.0,0.0,2.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,6.0,0.0,25.0,0.0,2854.0,90.0,492.0,21.0,,,,,,,,,
70,2013-05-11,0.0,0.0,2.0,3.0,0.0,0.0,0.0,0.0,556.0,2.0,5.0,29.0,627.0,0.0,2.0,11.0,1.0,0.0,0.0,4.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,2747.0,91.0,478.0,14.0,,,,,,,,,
71,2013-05-18,0.0,1.0,4.0,2.0,3.0,0.0,0.0,0.0,611.0,0.0,2.0,28.0,697.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,8.0,0.0,1.0,0.0,0.0,11.0,1.0,45.0,0.0,2519.0,90.0,452.0,18.0,,,,,,,,,
72,2013-05-25,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,637.0,3.0,7.0,15.0,662.0,0.0,1.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,2.0,0.0,27.0,0.0,2726.0,90.0,452.0,11.0,,,,,,,,,
73,2013-06-01,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,742.0,4.0,1.0,31.0,774.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,1.0,0.0,4.0,0.0,0.0,0.0,1.0,3.0,0.0,42.0,0.0,2733.0,85.0,460.0,13.0,,,,,,,,,
74,2013-06-08,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,813.0,1.0,1.0,40.0,697.0,0.0,1.0,14.0,0.0,0.0,0.0,0.0,1.0,1.0,11.0,0.0,1.0,0.0,0.0,3.0,0.0,51.0,0.0,2434.0,76.0,403.0,9.0,,,,,,,,,
75,2013-06-15,0.0,0.0,5.0,3.0,2.0,0.0,0.0,0.0,805.0,4.0,5.0,39.0,736.0,0.0,0.0,6.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,1.0,32.0,0.0,2330.0,80.0,378.0,10.0,,,,,,,,,
76,2013-06-22,0.0,0.0,1.0,0.0,4.0,0.0,0.0,0.0,838.0,4.0,0.0,45.0,581.0,0.0,0.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,2.0,0.0,1.0,33.0,0.0,2755.0,104.0,317.0,13.0,,,,,,,,,
77,2013-06-29,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,802.0,4.0,5.0,24.0,461.0,0.0,0.0,10.0,2.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,3.0,0.0,0.0,4.0,1.0,32.0,0.0,2413.0,91.0,372.0,10.0,,,,,,,,,
78,2013-07-06,0.0,0.0,3.0,4.0,0.0,0.0,0.0,0.0,676.0,2.0,1.0,26.0,441.0,0.0,0.0,16.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,0.0,1.0,0.0,1.0,4.0,0.0,30.0,0.0,2368.0,88.0,501.0,14.0,,,,,,,,,
79,2013-07-13,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,540.0,1.0,0.0,26.0,482.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,2.0,1.0,44.0,0.0,2371.0,84.0,523.0,15.0,,,,,,,,,
80,2013-07-20,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,389.0,1.0,7.0,16.0,578.0,0.0,0.0,16.0,1.0,0.0,0.0,1.0,2.0,0.0,10.0,0.0,1.0,1.0,0.0,1.0,0.0,32.0,0.0,2543.0,88.0,544.0,14.0,,,,,,,,,
81,2013-07-27,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,305.0,1.0,3.0,20.0,590.0,0.0,1.0,7.0,2.0,0.0,0.0,1.0,1.0,1.0,8.0,1.0,1.0,0.0,0.0,0.0,0.0,30.0,0.0,2423.0,85.0,525.0,15.0,,,,,,,,,
82,2013-08-03,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,288.0,1.0,1.0,22.0,659.0,0.0,1.0,17.0,1.0,0.0,0.0,2.0,1.0,0.0,8.0,0.0,1.0,0.0,0.0,4.0,1.0,30.0,0.0,2476.0,91.0,544.0,20.0,,,,,,,,,
83,2013-08-10,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,255.0,1.0,7.0,7.0,577.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,2.0,0.0,18.0,0.0,2426.0,91.0,547.0,15.0,,,,,,,,,
84,2013-08-17,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,378.0,0.0,5.0,26.0,743.0,0.0,0.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,28.0,0.0,2700.0,97.0,586.0,18.0,,,,,,,,,
